sample_name	sample_name_original	sample_type	collection_timestamp	country	depth_sample	description	elevation	emp500_principal_investigator	emp500_study_id	emp500_pi_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	host_scientific_name	latitude	longitude	project_name	scientific_name
13114.rohwer.84.s010	Rohwer84.arctic.glacier.water.FJLH6	water	08/02/2013 0:00	Russia	not provided	Glacial transect	0	Rohwer	84	Rohwer84	Franz Josef Land glacier soils and water	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Water (non-saline)	Water (non-saline)	tundra biome	glacier	water	soil	Arctic Ocean:Franz Josef Land:Hook Island	FJLH6	not applicable	80.33333333	52.78333333	Arctic glacier transect	soil metagenome
13114.rohwer.84.s011	Rohwer84.arctic.glacier.water.FJLH7	water	08/02/2013 0:00	Russia	not provided	Glacial transect	0	Rohwer	84	Rohwer84	Franz Josef Land glacier soils and water	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Water (non-saline)	Water (non-saline)	tundra biome	glacier	water	soil	Arctic Ocean:Franz Josef Land:Hook Island	FJLH7	not applicable	80.33333333	52.78333333	Arctic glacier transect	soil metagenome
13114.rohwer.84.s012	Rohwer84.arctic.glacier.water.FJLL5	water	08/06/2013 0:00	Russia	not provided	Glacial transect	0	Rohwer	84	Rohwer84	Franz Josef Land glacier soils and water	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Water (non-saline)	Water (non-saline)	tundra biome	glacier	water	soil	Arctic Ocean:Franz Josef Land:Luigi island	FJLL5	not applicable	80.76666667	54.65	Arctic glacier transect	soil metagenome
13114.rohwer.84.s013	Rohwer84.arctic.glacier.water.FJLL6	water	08/06/2013 0:00	Russia	not provided	Glacial transect	0	Rohwer	84	Rohwer84	Franz Josef Land glacier soils and water	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Water (non-saline)	Water (non-saline)	tundra biome	glacier	water	soil	Arctic Ocean:Franz Josef Land:Luigi island	FJLL6	not applicable	80.76666667	54.65	Arctic glacier transect	soil metagenome
13114.rohwer.84.s014	Rohwer84.arctic.glacier.water.FJLL7	water	08/06/2013 0:00	Russia	not provided	Glacial transect	0	Rohwer	84	Rohwer84	Franz Josef Land glacier soils and water	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Water (non-saline)	Water (non-saline)	tundra biome	glacier	water	soil	Arctic Ocean:Franz Josef Land:Luigi island	FJLL7	not applicable	80.76666667	54.65	Arctic glacier transect	soil metagenome
13114.rohwer.84.s015	Rohwer84.arctic.glacier.water.FJLL8	water	08/06/2013 0:00	Russia	not provided	Glacial transect	0	Rohwer	84	Rohwer84	Franz Josef Land glacier soils and water	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Water (non-saline)	Water (non-saline)	tundra biome	glacier	water	soil	Arctic Ocean:Franz Josef Land:Luigi island	FJLL8	not applicable	80.76666667	54.65	Arctic glacier transect	soil metagenome
13114.rohwer.85.s001	Rohwer85.deep.sediment.AP1	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP1	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s002	Rohwer85.deep.sediment.AP2	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP2	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s003	Rohwer85.deep.sediment.AP3	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP3	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s004	Rohwer85.deep.sediment.AP4	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP4	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s005	Rohwer85.deep.sediment.AP5	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP5	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s006	Rohwer85.deep.sediment.AP6	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP6	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s007	Rohwer85.deep.sediment.AP7	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP7	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s008	Rohwer85.deep.sediment.AP8	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP8	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s009	Rohwer85.deep.sediment.AP9	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP9	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s010	Rohwer85.deep.sediment.AP10	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP10	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s011	Rohwer85.deep.sediment.AP11	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP11	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s012	Rohwer85.deep.sediment.AP12	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP12	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s013	Rohwer85.deep.sediment.AP13	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP13	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s014	Rohwer85.deep.sediment.AP14	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP14	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s015	Rohwer85.deep.sediment.AP15	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP15	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s016	Rohwer85.deep.sediment.AP16	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP16	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s017	Rohwer85.deep.sediment.AP17	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP17	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s018	Rohwer85.deep.sediment.AP18	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP18	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s019	Rohwer85.deep.sediment.AP19	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP19	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s020	Rohwer85.deep.sediment.AP20	sediment	not provided	Mid-Atlantic	5036.8	sediment from Iberian Abyssal Plain	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Atlantic Ocean:Northeast Atlantic Ocean:Iberian Abyssal Plain	AP20	not applicable	46.68323333	-11.6042	Deep marine sediments	sediment metagenome
13114.rohwer.85.s021	Rohwer85.deep.sediment.GB1	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB1	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.85.s022	Rohwer85.deep.sediment.GB2	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB2	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.85.s023	Rohwer85.deep.sediment.GB3	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB3	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.85.s024	Rohwer85.deep.sediment.GB4	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB4	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.85.s025	Rohwer85.deep.sediment.GB5	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB5	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.85.s026	Rohwer85.deep.sediment.GB6	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB6	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.85.s027	Rohwer85.deep.sediment.GB7	sediment	11/16/02 0:00	Guatemala	3634.7	sediment from Guatemala Basin	0	Rohwer	85	Rohwer85	Iberia and Guatemala deep-sea sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Pacific Ocean:Northeast Pacific Ocean:Guatemala Basin	GB7	not applicable	6.7365	-91.93433333	Deep marine sediments	sediment metagenome
13114.rohwer.86.s001	Rohwer86.microbial.mat.MGN1	microbial mat	2002	Mexico	0	microbial mat (Lyngbya sp.) from Guerrero Negro, Mexico	0	Rohwer	86	Rohwer86	Mexico microbial mats	EMP sample	Free-living	Saline	Surface (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Surface (saline)	Surface (saline)	Surface (saline)	marine benthic biome	microbial mat	biofilm	microbial mat/biofilm	Mexico:State of Baja California Sur:Guerrero Negro	MGN1	not applicable	27.8	-114.05	Mexico mats and sediment	microbial mat metagenome
13114.rohwer.86.s002	Rohwer86.sediment.BBS1	sediment	2005	Mexico	0	sediment from Cuatro Cienegas Basin, Mexico	0	Rohwer	86	Rohwer86	Mexico microbial mats	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine benthic biome	marine benthic feature	sediment	sediment	Mexico:State of Coahuila de Zaragoza:Cuatro Cienegas Basin:Pozas Azules II	BBS1	not applicable	26.91666667	-102.1	Mexico mats and sediment	sediment metagenome
13114.rohwer.86.s003	Rohwer86.stromatolite.SRM1	stromatolite piece	7/15/05 0:00	Mexico	0	stromatolite from Cuatro Cienegas Basin, Mexico	0	Rohwer	86	Rohwer86	Mexico microbial mats	EMP sample	Free-living	Saline	Surface (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Surface (saline)	Surface (saline)	Surface (saline)	marine benthic biome	stromatolite mat	biofilm	microbial mat/biofilm	Mexico:State of Coahuila de Zaragoza:Cuatro Cienegas Basin:Rio Mesquites	SRM1	not applicable	26.91666667	-102.1	Mexico mats and sediment	stromatolite metagenome
13114.roy.chowdhury.45.s001	RoyChowdhury45.soil.1.SO1.s5	soil	7/21/15	Spain	0.005	surface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO1-s5	not applicable	37.207299	-6.966221	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s002	RoyChowdhury45.soil.2.SO1.5	soil	7/21/15	Spain	0.025	subsurface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO1-5	not applicable	37.207299	-6.966221	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s003	RoyChowdhury45.soil.3.SO2.8	soil	7/21/15	Spain	0.025	subsurface soil	2	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO2-8	not applicable	37.221457	-6.962103	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s004	RoyChowdhury45.soil.4.SO2.s7	soil	7/21/15	Spain	0.005	surface soil	2	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO2-s7	not applicable	37.221457	-6.962103	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s005	RoyChowdhury45.soil.5.SO3.8	soil	7/21/15	Spain	0.025	subsurface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO3-8	not applicable	37.207687	-6.95736	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s006	RoyChowdhury45.soil.6.SO3.9s	soil	7/21/15	Spain	0.005	surface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO3-9s	not applicable	37.207687	-6.95736	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s007	RoyChowdhury45.soil.7.SO4.s5	soil	7/21/15	Spain	0.005	surface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO4-s5	not applicable	37.206429	-6.955089	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s008	RoyChowdhury45.soil.8.SO4.5	soil	7/21/15	Spain	0.025	subsurface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO4-5	not applicable	37.206429	-6.955089	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s009	RoyChowdhury45.soil.9.SO1.8	soil	7/21/15	Spain	0.025	subsurface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO1-8	not applicable	37.207427	-6.966599	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s010	RoyChowdhury45.soil.10.SO1.9	soil	7/21/15	Spain	0.025	subsurface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO1-9	not applicable	37.207427	-6.966599	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s011	RoyChowdhury45.soil.11.SO1.8s	soil	7/21/15	Spain	0.005	surface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO1-8s	not applicable	37.207427	-6.966599	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s012	RoyChowdhury45.soil.12.SO1.9s	soil	7/21/15	Spain	0.005	surface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO1-9s	not applicable	37.207427	-6.966599	MinT	salt marsh metagenome
